country,dates,genres,score,title,url,votes
"Korea, Republic of (South)",2017..2018,"[""Drama"", ""Romance""]",6.7,Nothing to Lose,https://imdb.com/title/tt7608128/,134
"Korea, Republic of (South)",2016..,"[""Adventure"", ""Drama"", ""Fantasy""]",7.1,Mirror of the Witch,https://imdb.com/title/tt5646548/,450
"Korea, Republic of (South)",2018..,"[""Crime"", ""Drama"", ""Mystery""]",7.8,Come and Hug Me,https://imdb.com/title/tt8269398/,1200
"Korea, Republic of (South)",2012..2013,"[""Animation"", ""Action"", ""Adventure""]",6.2,Smile PreCure!,https://imdb.com/title/tt2230557/,422
"Korea, Republic of (South)",2017..,"[""Comedy"", ""Romance""]",6.9,Byeonhyeokui Sarang,https://imdb.com/title/tt7340800/,756
"Korea, Republic of (South)",2021..,"[""Action"", ""Fantasy"", ""Sci-Fi""]",6.6,L.U.C.A.: The Beginning,https://imdb.com/title/tt13752928/,460
"Korea, Republic of (South)",2002..,"[""Romance""]",8.0,Winter Sonata,https://imdb.com/title/tt0395057/,1170
"Korea, Republic of (South)",2011..,"[""Action""]",7.9,Warrior Baek Dong Soo,https://imdb.com/title/tt3052852/,544
"Korea, Republic of (South)",2022..,"[""Comedy"", ""Drama"", ""Romance""]",7.5,Cheongchun Beullasseom,https://imdb.com/title/tt23902344/,46
"Korea, Republic of (South)",2009..,"[""Comedy"", ""Drama"", ""Romance""]",7.6,Shining Inheritance,https://imdb.com/title/tt2283335/,916
"Korea, Republic of (South)",2018..,"[""Animation"", ""Action"", ""Adventure""]",7.4,Tobot,https://imdb.com/title/tt7936336/,47
"Korea, Republic of (South)",2016..,"[""Comedy"", ""Crime"", ""Drama""]",7.3,Beautiful Gong Shim,https://imdb.com/title/tt5705896/,998
"Korea, Republic of (South)",2021..2022,"[""Drama"", ""Romance""]",7.7,User Not Found,https://imdb.com/title/tt16403560/,90
"Korea, Republic of (South)",2011..,"[""Animation"", ""Action"", ""Adventure""]",5.5,RedaKai,https://imdb.com/title/tt2021833/,272
"Korea, Republic of (South)",2015..,"[""Fantasy"", ""Romance""]",6.3,Orange Marmalade,https://imdb.com/title/tt4612952/,614
"Korea, Republic of (South)",2022..,"[""Comedy"", ""Fantasy"", ""Mystery""]",6.4,Jinxed at First,https://imdb.com/title/tt21081006/,239
"Korea, Republic of (South)",2008..,"[""Drama"", ""Romance""]",7.6,The World That They Live In,https://imdb.com/title/tt3246872/,258
"Korea, Republic of (South)",2019..,"[""Drama"", ""Mystery""]",8.1,Beautiful World,https://imdb.com/title/tt9863724/,161
"Korea, Republic of (South)",2014..2015,"[""Drama"", ""Romance""]",8.1,Rosy Lovers,https://imdb.com/title/tt5204274/,54
"Korea, Republic of (South)",2015..,"[""Animation"", ""Adventure"", ""Family""]",6.0,Super Wings!,https://imdb.com/title/tt3600266/,347
"Korea, Republic of (South)",2020..,"[""Mystery"", ""Thriller""]",7.1,Search,https://imdb.com/title/tt12923294/,472
"Korea, Republic of (South)",2020..,"[""Comedy"", ""Fantasy"", ""Romance""]",6.4,To All the Guys Who Loved Me,https://imdb.com/title/tt12504168/,254
"Korea, Republic of (South)",2016..,"[""Comedy"", ""Romance""]",7.5,Shopping King Louie,https://imdb.com/title/tt5994306/,1368
"Korea, Republic of (South)",2016..,"[""Animation"", ""Action"", ""Adventure""]",6.7,Beyblade Burst,https://imdb.com/title/tt6348126/,638
"Korea, Republic of (South)",2022..,"[""Comedy"", ""Romance""]",5.2,Woori the Virgin,https://imdb.com/title/tt20227130/,237
"Korea, Republic of (South)",2016..2020,"[""Animation"", ""Short"", ""Adventure""]",6.8,Rainbow Ruby,https://imdb.com/title/tt5828144/,90
"Korea, Republic of (South)",2021..,"[""Mystery"", ""Thriller""]",7.4,Chimera,https://imdb.com/title/tt15616218/,377
"Korea, Republic of (South)",2019..2020,"[""Comedy"", ""Drama"", ""Romance""]",8.2,Never twice,https://imdb.com/title/tt11180882/,81
"Korea, Republic of (South)",2021..,"[""Drama"", ""Thriller""]",6.7,Reflection of You,https://imdb.com/title/tt14684086/,311
"Korea, Republic of (South)",2021..,"[""History"", ""Romance""]",7.6,River Where the Moon Rises,https://imdb.com/title/tt13634686/,463
"Korea, Republic of (South)",2020..,"[""Drama""]",7.6,My Unfamiliar Family,https://imdb.com/title/tt12458252/,189
"Korea, Republic of (South)",2018..2019,"[""Short"", ""Comedy"", ""Drama""]",7.6,A-TEEN,https://imdb.com/title/tt9861132/,235
"Korea, Republic of (South)",2012..,"[""Comedy"", ""Drama"", ""Romance""]",8.0,A Gentleman's Dignity,https://imdb.com/title/tt2362760/,1409
"Korea, Republic of (South)",2018..,"[""Fantasy""]",6.9,About Time,https://imdb.com/title/tt8083832/,652
"Korea, Republic of (South)",2022..,"[""Game-Show"", ""Reality-TV""]",6.8,The Zone: Survival Mission,https://imdb.com/title/tt21875418/,159
"Korea, Republic of (South)",2006..2007,"[""Biography"", ""Drama"", ""History""]",8.3,Dae Jo Yeong,https://imdb.com/title/tt2819282/,172
"Korea, Republic of (South)",2008..2015,"[""Animation"", ""Comedy"", ""Family""]",4.4,Stitch!,https://imdb.com/title/tt1282011/,310
"Korea, Republic of (South)",2017..,"[""Comedy"", ""Fantasy"", ""Romance""]",7.0,My Only Love Song,https://imdb.com/title/tt6125832/,716
"Korea, Republic of (South)",2018..,"[""Short"", ""Comedy"", ""Drama""]",8.1,W.H.Y.: What Happened to Your Relationship,https://imdb.com/title/tt12813290/,44
"Korea, Republic of (South)",2022..,"[""Crime"", ""Mystery"", ""Thriller""]",7.0,Rose Mansion,https://imdb.com/title/tt21603486/,32
"Korea, Republic of (South)",2018..,"[""Game-Show"", ""Talk-Show""]",7.3,Idol Room,https://imdb.com/title/tt8408820/,88
"Korea, Republic of (South)",2006..2012,"[""Comedy"", ""Drama"", ""Romance""]",8.4,High Kick!,https://imdb.com/title/tt2309828/,433
"Korea, Republic of (South)",2017..2018,"[""Reality-TV""]",8.8,Youn's Kitchen,https://imdb.com/title/tt7043460/,125
"Korea, Republic of (South)",2020..,"[""Comedy"", ""Game-Show"", ""Mystery""]",8.5,Sixth Sense,https://imdb.com/title/tt13427612/,143
"Korea, Republic of (South)",2015..,"[""Game-Show""]",9.6,Run BTS!,https://imdb.com/title/tt7865962/,2128
"Korea, Republic of (South)",2017..,"[""Crime"", ""Drama"", ""Mystery""]",7.4,Witch's Court,https://imdb.com/title/tt7428488/,463
"Korea, Republic of (South)",2022..,"[""Comedy"", ""Drama""]",8.2,Never Give Up,https://imdb.com/title/tt21431154/,75
"Korea, Republic of (South)",2016..,"[""Comedy"", ""Crime"", ""Drama""]",7.7,Squad 38,https://imdb.com/title/tt5536856/,463
"Iran, Islamic Republic of",2022..2023,"[""Crime"", ""Drama"", ""Thriller""]",8.4,The Lion Skin,https://imdb.com/title/tt20205276/,865
"Iran, Islamic Republic of",2020..2021,"[""Crime"", ""Drama"", ""Mystery""]",8.2,The Frog,https://imdb.com/title/tt12920838/,28092
"Iran, Islamic Republic of",2023..,"[""Drama""]",8.6,Actor,https://imdb.com/title/tt14690552/,38
"Iran, Islamic Republic of",2008..2009,"[""Biography"", ""Drama"", ""History""]",7.5,Yousuf e Payambar,https://imdb.com/title/tt3084150/,6822
"Iran, Islamic Republic of",2022..,"[""Drama"", ""History"", ""Romance""]",6.3,Jeyran,https://imdb.com/title/tt14471602/,1253
"Iran, Islamic Republic of",2020..2021,"[""Game-Show""]",6.1,Shab ha-ye Mafia,https://imdb.com/title/tt15127174/,342
"Iran, Islamic Republic of",2023..,"[""Drama"", ""Mystery""]",5.7,Vertigo,https://imdb.com/title/tt26256718/,23
"Iran, Islamic Republic of",2008..,"[""Animation"", ""Drama"", ""History""]",8.4,The Heroes,https://imdb.com/title/tt7657124/,166232
"Iran, Islamic Republic of",2005..2006,"[""Comedy""]",8.5,Barareh Nights,https://imdb.com/title/tt0493331/,15385
"Iran, Islamic Republic of",2019..,"[""Drama"", ""Romance""]",4.6,Mannequin,https://imdb.com/title/tt10860278/,1242
"Iran, Islamic Republic of",2021..,"[""Drama"", ""History"", ""Romance""]",7.6,Once Upon a Time in Iran,https://imdb.com/title/tt15157576/,3997
"Iran, Islamic Republic of",2018..,"[""Drama"", ""Family""]",4.5,Father,https://imdb.com/title/tt14652474/,128
"Iran, Islamic Republic of",2022..,"[""Crime""]",6.0,Cold blood,https://imdb.com/title/tt21835394/,212
"Iran, Islamic Republic of",2023..,"[""Crime""]",7.1,The Translator,https://imdb.com/title/tt26343462/,18
"Iran, Islamic Republic of",2015..2018,"[""Drama"", ""History"", ""Romance""]",8.0,Shahrzad,https://imdb.com/title/tt5332732/,10255
"Iran, Islamic Republic of",1997..,"[""Drama"", ""History""]",7.1,Men of Anjolos,https://imdb.com/title/tt3084140/,1694
"Iran, Islamic Republic of",2021..,"[""Comedy"", ""Reality-TV""]",6.3,Joker,https://imdb.com/title/tt16409108/,4140
"Iran, Islamic Republic of",2011..,"[""Comedy"", ""Drama""]",7.0,Capital,https://imdb.com/title/tt8188114/,6219
"Iran, Islamic Republic of",2022..,"[""Adventure"", ""Drama"", ""Fantasy""]",6.3,Bi Gonah,https://imdb.com/title/tt21978938/,102
"Iran, Islamic Republic of",2022..,"[""Comedy"", ""Sci-Fi""]",5.8,Once Upon a Time Mars,https://imdb.com/title/tt21265298/,172
"Iran, Islamic Republic of",2019..2021,"[""Action"", ""Drama"", ""Mystery""]",5.3,Gando,https://imdb.com/title/tt13557628/,1751
"Iran, Islamic Republic of",2011..2022,"[""Comedy"", ""Crime"", ""Drama""]",5.0,Sakhte Iran,https://imdb.com/title/tt2662656/,1251
"Iran, Islamic Republic of",2022..,"[""Drama""]",7.2,The Rebel,https://imdb.com/title/tt17074560/,2359
"Iran, Islamic Republic of",2010..,"[""Comedy"", ""History""]",7.4,Bitter Coffee,https://imdb.com/title/tt1785914/,8446
"Iran, Islamic Republic of",2021..,"[""Drama"", ""Mystery"", ""Thriller""]",7.7,Mortal Wound,https://imdb.com/title/tt14781024/,6708
"Iran, Islamic Republic of",2019..,"[""Comedy"", ""Drama""]",7.1,The Monster,https://imdb.com/title/tt10294164/,6625
"Iran, Islamic Republic of",2020..,"[""Adventure"", ""Comedy"", ""Drama""]",6.6,Relic,https://imdb.com/title/tt14376166/,762
"Iran, Islamic Republic of",2021..,"[""Drama""]",3.9,Siyavash,https://imdb.com/title/tt13851804/,10243
"Iran, Islamic Republic of",2022..,"[""Drama"", ""Family""]",5.6,The Innocent,https://imdb.com/title/tt17074512/,33
"Iran, Islamic Republic of",2020..,"[""Drama"", ""Mystery"", ""Romance""]",6.8,The Accomplice,https://imdb.com/title/tt11989426/,2557
"Iran, Islamic Republic of",2019..,"[""Animation"", ""Comedy"", ""Family""]",8.3,Sugarland,https://imdb.com/title/tt4057372/,35636
"Iran, Islamic Republic of",2017..,"[""History"", ""Romance""]",2.5,Breath,https://imdb.com/title/tt15249094/,37
"Iran, Islamic Republic of",2010..2011,"[""Biography"", ""Drama"", ""History""]",7.5,Mokhtarnameh,https://imdb.com/title/tt1815138/,8829
"Iran, Islamic Republic of",2020..,"[""Reality-TV""]",4.5,Persia's Got Talent,https://imdb.com/title/tt11707798/,283
"Iran, Islamic Republic of",2022..,"[""Comedy""]",6.1,Women's Secret Network,https://imdb.com/title/tt21407326/,83
"Iran, Islamic Republic of",2017..,"[""Crime"", ""Drama"", ""Romance""]",5.2,Asheghaneh,https://imdb.com/title/tt6217938/,2526
"Iran, Islamic Republic of",2015..,"[""Animation"", ""Comedy""]",8.4,Dirin Dirin,https://imdb.com/title/tt11070216/,17991
"Iran, Islamic Republic of",2021..,"[""Action"", ""Drama"", ""Mystery""]",2.7,Red Square,https://imdb.com/title/tt14562826/,260
"Iran, Islamic Republic of",1997..2020,"[""Biography"", ""Drama"", ""History""]",7.9,The Martyr of Kufa,https://imdb.com/title/tt1986451/,3027
"Iran, Islamic Republic of",2019..,"[""Action"", ""Crime"", ""Drama""]",5.5,Rhino,https://imdb.com/title/tt11995918/,319
"Iran, Islamic Republic of",2019..,"[""Crime"", ""Drama"", ""Mystery""]",6.2,Blue Whale,https://imdb.com/title/tt9595170/,768
"Iran, Islamic Republic of",2010..2011,"[""Family""]",3.7,Setayesh Part 1,https://imdb.com/title/tt3644138/,680
"Iran, Islamic Republic of",1976..,"[""Comedy"", ""Drama""]",8.7,My Uncle Napoleon,https://imdb.com/title/tt0074369/,1472
"Iran, Islamic Republic of",2021..,"[""Comedy"", ""Drama""]",4.5,Blue Nissan,https://imdb.com/title/tt15655120/,780
"Iran, Islamic Republic of",..,"[""Biography"", ""Drama"", ""History""]",0.0,Salman Farsi,https://imdb.com/title/tt17526298/,0
"Iran, Islamic Republic of",2008..,"[""Comedy"", ""Drama"", ""Family""]",6.6,Three by Four,https://imdb.com/title/tt6221046/,2083
"Iran, Islamic Republic of",2022..,"[""Comedy""]",7.5,Party,https://imdb.com/title/tt19073236/,900
"Iran, Islamic Republic of",2021..,"[""Drama"", ""Romance""]",5.0,Khosuf,https://imdb.com/title/tt15687844/,232
"Iran, Islamic Republic of",2016..2017,"[""Comedy"", ""Drama""]",6.3,Postgraduate Students,https://imdb.com/title/tt9191330/,1070
"Iran, Islamic Republic of",2019..,"[""Drama""]",5.0,Dear Brother,https://imdb.com/title/tt10426932/,85
"Iran, Islamic Republic of",2005..,"[""Comedy"", ""Drama"", ""Family""]",7.0,Motaham Gorikht,https://imdb.com/title/tt10273150/,4877
"Iran, Islamic Republic of",2008..2009,"[""Comedy""]",7.7,The Man with a Thousand Faces,https://imdb.com/title/tt2658222/,7469
"Iran, Islamic Republic of",2021..,"[""Comedy""]",6.0,Nowruz Rangi,https://imdb.com/title/tt14329680/,129
"Iran, Islamic Republic of",2021..,"[""Drama"", ""Mystery"", ""Romance""]",4.7,Queen of Beggars,https://imdb.com/title/tt13767550/,1484
"Iran, Islamic Republic of",2019..2020,"[""Drama"", ""Romance""]",2.0,The Heart,https://imdb.com/title/tt11400108/,1313
"Iran, Islamic Republic of",2022..,"[""Comedy""]",5.4,Chameleon,https://imdb.com/title/tt21619016/,117
"Iran, Islamic Republic of",2021..,"[""Comedy"", ""Drama""]",6.6,Dracula,https://imdb.com/title/tt14261264/,8170
"Iran, Islamic Republic of",2002..2003,"[""Crime"", ""Drama""]",4.2,Police Javan,https://imdb.com/title/tt3605182/,237
"Iran, Islamic Republic of",2008..,"[""Drama"", ""History""]",7.9,In the Eye of the Wind,https://imdb.com/title/tt1757050/,2272
"Iran, Islamic Republic of",1995..,"[""Comedy"", ""Family"", ""Fantasy""]",7.2,Tabeta Tales aka zizigulu,https://imdb.com/title/tt10569840/,1161
"Iran, Islamic Republic of",2021..,"[""Drama"", ""Romance""]",2.7,Jazireh,https://imdb.com/title/tt15754746/,396
"Iran, Islamic Republic of",2004..,"[""Comedy"", ""Drama"", ""Family""]",7.0,Homeless,https://imdb.com/title/tt5831336/,3495
"Iran, Islamic Republic of",2019..,"[""Comedy"", ""Drama""]",6.8,Noon Khe,https://imdb.com/title/tt12084390/,1827
"Iran, Islamic Republic of",2003..,"[""Action"", ""Crime""]",6.5,Asleep and Awake,https://imdb.com/title/tt2250524/,764
"Iran, Islamic Republic of",2022..,"[""Comedy""]",5.9,Chameleons,https://imdb.com/title/tt21818864/,89
"Iran, Islamic Republic of",2000..,"[""Biography"", ""Drama"", ""History""]",6.1,Reign of Love,https://imdb.com/title/tt0331803/,388
"Iran, Islamic Republic of",2021..,"[""Crime"", ""Drama"", ""Mystery""]",5.2,Herfei,https://imdb.com/title/tt15679286/,422
"Iran, Islamic Republic of",2006..2007,"[""Crime"", ""Drama"", ""Horror""]",4.5,Narges,https://imdb.com/title/tt3641068/,211
"Iran, Islamic Republic of",1991..1992,"[""Action"", ""Drama"", ""History""]",8.3,Once Upon a Time,https://imdb.com/title/tt3077282/,1311
"Iran, Islamic Republic of",2022..,"[""Drama"", ""Fantasy"", ""Romance""]",5.4,Lily's Turn,https://imdb.com/title/tt19494326/,215
"Iran, Islamic Republic of",2008..,"[""Comedy"", ""Drama""]",6.4,Right on Time,https://imdb.com/title/tt10570100/,1818
"Iran, Islamic Republic of",2002..2003,"[""Comedy"", ""Family""]",7.6,Pavarchin,https://imdb.com/title/tt2933198/,5410
"Iran, Islamic Republic of",2007..,"[""War""]",4.7,Yek mosht par oghab,https://imdb.com/title/tt6218664/,58
"Iran, Islamic Republic of",2007..,"[""Drama"", ""History"", ""Romance""]",7.8,Zero Point Orbit,https://imdb.com/title/tt1146332/,1634
"Iran, Islamic Republic of",2011..2012,"[""Comedy"", ""Family""]",7.1,Medical Center,https://imdb.com/title/tt3644204/,3892
"Iran, Islamic Republic of",2008..2012,"[""Action"", ""Drama""]",4.1,Operation 125,https://imdb.com/title/tt7903410/,126
"Iran, Islamic Republic of",2013..,"[""Drama""]",0.0,Davaran,https://imdb.com/title/tt6852454/,0
"Iran, Islamic Republic of",2019..2020,"[""Action"", ""Thriller""]",6.5,Kashokhin,https://imdb.com/title/tt10939496/,32
"Iran, Islamic Republic of",2022..,"[""Comedy"", ""Family""]",5.7,The Secret of Survival,https://imdb.com/title/tt18938902/,239
"Iran, Islamic Republic of",2014..2015,"[""Comedy"", ""Drama"", ""Family""]",6.4,Dardesarhaye Azim,https://imdb.com/title/tt20833286/,32
"Iran, Islamic Republic of",2016..,"[""Comedy"", ""Game-Show"", ""Talk-Show""]",6.8,Dorehami,https://imdb.com/title/tt6609270/,5203
"Iran, Islamic Republic of",2001..2002,"[""Comedy"", ""Drama"", ""Family""]",6.2,Zire Asemane Shahr,https://imdb.com/title/tt7644766/,957
"Iran, Islamic Republic of",2018..,"[""Musical""]",4.8,Hashtag Khale Sooskeh,https://imdb.com/title/tt10409610/,62
"Iran, Islamic Republic of",2009..,"[""Comedy""]",7.1,The Man with Two Thousand Faces,https://imdb.com/title/tt5908292/,5392
"Iran, Islamic Republic of",2019..,"[""Drama""]",4.7,Mannequin AKA maankan,https://imdb.com/title/tt10862206/,237
"Iran, Islamic Republic of",2012..2013,"[""Biography"", ""Drama"", ""War""]",6.4,Flying Passion,https://imdb.com/title/tt3663032/,645
"Iran, Islamic Republic of",2019..,"[""Comedy"", ""Drama"", ""Family""]",5.5,Salhaye Door Az Khane,https://imdb.com/title/tt10224596/,420
"Iran, Islamic Republic of",2020..,"[""Documentary""]",7.5,Zendegi Pas Az Zendegi (Life after life),https://imdb.com/title/tt19403262/,36
"Iran, Islamic Republic of",2022..,"[""Drama"", ""Fantasy"", ""History""]",6.7,Mastooran,https://imdb.com/title/tt21160386/,44
"Iran, Islamic Republic of",1987..,"[""Animation"", ""Family"", ""Horror""]",7.2,Khoneh Madar Bozorge,https://imdb.com/title/tt10591428/,992
"Iran, Islamic Republic of",2018..,"[""Drama""]",6.1,Whisper,https://imdb.com/title/tt10698668/,11
"Iran, Islamic Republic of",2011..,"[""Comedy"", ""Family""]",8.6,Kolah Ghermezi 90,https://imdb.com/title/tt2344689/,5417
"Iran, Islamic Republic of",1983..1985,"[""Drama"", ""History"", ""War""]",7.4,Sarbedaran,https://imdb.com/title/tt1054413/,311
"Iran, Islamic Republic of",2019..,"[""Drama""]",4.2,Raghs Rooi é Shisheh,https://imdb.com/title/tt9818916/,210
"Iran, Islamic Republic of",1994..1995,"[""Comedy""]",8.9,Happy Hour,https://imdb.com/title/tt12238064/,3966
"Iran, Islamic Republic of",2020..,"[""Comedy"", ""Drama""]",3.6,021,https://imdb.com/title/tt13563300/,89
"Iran, Islamic Republic of",2021..,"[""Comedy""]",2.7,Normal People,https://imdb.com/title/tt14372194/,210
"Iran, Islamic Republic of",2022..,"[""Comedy""]",4.8,The Sorcerer,https://imdb.com/title/tt20427252/,123
"Iran, Islamic Republic of",2021..,"[""Comedy"", ""Crime""]",4.3,"The Good, the Bad, the Corny: Radioactive",https://imdb.com/title/tt13921170/,807
"Iran, Islamic Republic of",2018..,"[""Comedy"", ""Drama""]",5.5,Golshifteh,https://imdb.com/title/tt8469938/,580
"Iran, Islamic Republic of",..,"[""Comedy""]",0.0,Noghte Sar Khat,https://imdb.com/title/tt8864212/,0
"Iran, Islamic Republic of",2013..2014,"[""Comedy"", ""Drama"", ""Family""]",5.7,Shahgoosh,https://imdb.com/title/tt3605138/,794
"Iran, Islamic Republic of",2015..2016,"[""History""]",2.6,The Enigma of the King,https://imdb.com/title/tt8778338/,245
"Iran, Islamic Republic of",2017..,"[""Comedy"", ""Family""]",5.2,Divar Be Divar,https://imdb.com/title/tt6956576/,363
"Iran, Islamic Republic of",2006..,"[""Comedy"", ""Drama""]",6.2,Sweet and Sour,https://imdb.com/title/tt10570084/,1458
"Iran, Islamic Republic of",2018..,"[""Drama""]",2.9,Setayesh 3,https://imdb.com/title/tt10998572/,388
"Iran, Islamic Republic of",2002..2003,"[""Drama""]",6.7,The Tenth Night,https://imdb.com/title/tt3605152/,1065
